matchId,teamId,eventSequence,recipientPlayerId,period,minute,second,x,y,playId,GoalProbability,endX,endY,event,positionName,recipientPositionName,MaxPossessionGoalProbabilty,matchDetails
69183,219,1690,NA,1,45,9,52.6,5.3,94,NA,42.4,8.40000000000001,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,1752,NA,2,46,42,57.6,17.1,101,NA,57.2,17.3,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,1782,NA,2,47,56,72.3,64.4,104,NA,70.8,72.5,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,1792,NA,2,48,2,68.2,76,104,NA,72.2,75.2,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,1965,NA,2,52,10,20.8,68.2,111,NA,20.4,68.2,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,1975,NA,2,52,37,8.8,73.9,112,NA,7.2,74.5,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,1976,NA,2,52,38,7.2,74.5,112,NA,5.8,51.1,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2046,NA,2,55,0,67.1,65.8,119,NA,67.1,65.8,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2142,NA,2,58,5,50.2,15.1,123,NA,56.2,12.5,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2176,NA,2,58,41,44.6,17,126,NA,43.8,17.6,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2213,NA,2,59,39,105,14.6,129,NA,115,4.2,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2232,NA,2,60,4,70.2,5.8,129,NA,63.1,5.7,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2241,NA,2,60,14,36.2,4.59999999999999,129,NA,47.1,13.7,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2367,NA,2,61,47,91.4,22.7,132,NA,91.2,4.8,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2370,NA,2,61,52,91.2,4.8,132,NA,89.6,6,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2374,NA,2,62,5,77.5,3.59999999999999,133,NA,74.1,8.2,Run,NA,NA,0,Deportivo La Coruna (H)
69183,219,2393,NA,2,62,13,63.3,22,135,NA,63.1,32.2,Run,NA,NA,0,Deportivo La Coruna (H)
